Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
7480,8,8,1024,0.063399044,0.200649198,10.04364065,18.52818268,855,140,285802,13292,2,,,,,
7481,8,16,1024,0.049145514,0.794696034,2.389320587,21.53000105,644,868,242200,799482,4,,,,,
7482,8,2,64,0.254110232,0.581747517,18.06001273,18.81201883,816,837,362780,344223,4,,,,,
7483,8,2,128,0.094640746,0.035211016,14.03820086,7.560682893,846,238,406822,384257,6,,,,,
7484,8,8,512,0.337227195,0.367322468,14.04985585,7.44400135,302,1025,720801,5774,2,,,,,
7485,4,2,256,0.360287639,0.757057985,11.30453995,11.5164502,630,954,493979,564195,6,,,,,
7486,2,16,128,0.332505323,0.880833251,8.995038165,8.817141448,660,175,202183,627558,6,,,,,
7487,4,2,32,0.358717768,0.821734101,13.25041023,14.88010105,885,337,424585,454451,8,,,,,
7488,8,8,128,0.155355163,0.727144579,8.13068136,12.61466398,791,893,283194,205100,6,,,,,
7489,2,16,512,0.353196442,0.044532868,13.9964236,23.8812575,839,526,333669,279300,4,,,,,
7490,8,2,1024,0.073711777,0.708355907,8.478818083,19.4572544,521,699,784315,855867,2,,,,,
7491,8,2,16,0.010160624,0.745892355,21.4396812,9.700579269,830,212,594915,522151,6,,,,,
7492,4,2,512,0.168212546,0.42052139,3.576841324,10.86284507,866,1047,3159,22819,8,,,,,
7493,2,4,1024,0.210880817,0.361466972,10.77710079,7.435138677,872,346,592559,538354,4,,,,,
7494,8,8,512,0.101154579,0.418526974,16.47456834,11.83773438,609,216,155946,119076,4,,,,,
7495,4,16,512,0.229091768,0.17231868,19.49002222,23.82416837,161,444,160612,697447,2,,,,,
7496,4,8,32,0.012725339,0.751432974,5.494473892,10.58519903,724,639,638188,940413,6,,,,,
7497,2,16,512,0.292092319,0.788338007,4.149871819,25.62622561,898,798,770726,469514,6,,,,,
7498,4,4,64,0.23579656,0.721058794,20.18939729,1.531190071,90,919,331797,284515,6,,,,,
7499,4,8,16,0.176099184,0.398268766,21.01418997,23.90557071,469,927,213843,362371,8,,,,,
7500,2,8,1024,0.299796278,0.037428888,16.06597278,21.73778491,649,1019,488248,79800,2,,,,,
7501,4,8,256,0.299793149,0.692011707,16.85916256,9.707393932,845,332,238954,561716,6,,,,,
7502,2,16,32,0.191858688,0.170584049,6.267572527,7.049128136,847,449,643124,298691,2,,,,,
7503,2,2,1024,0.124954928,0.274157019,21.1537344,5.548099869,166,434,328243,168292,4,,,,,
7504,2,2,1024,0.06495425,0.544674184,5.384156896,21.65826245,189,283,69972,121440,2,,,,,
7505,4,16,32,0.162092285,0.373149921,11.11905695,14.15334022,602,807,201265,595947,8,,,,,
7506,8,8,128,0.280449198,0.854193459,7.560204067,6.607528304,267,604,599566,82378,6,,,,,
7507,8,8,1024,0.184499397,0.54761743,10.58989309,20.28661958,801,952,23263,731842,6,,,,,
7508,4,4,256,0.241492516,0.884296972,12.14790165,5.148728738,911,84,708675,912451,4,,,,,
7509,8,8,1024,0.132816125,0.825320334,11.17924427,28.59216915,672,164,797642,390883,2,,,,,
7510,8,8,256,0.322699376,0.729071875,6.008321154,21.5084061,911,896,689752,302343,8,,,,,
7511,2,4,16,0.277071907,0.884408325,15.8691333,12.3363455,446,591,706015,716664,4,,,,,
7512,2,8,512,0.278154838,0.75839623,16.08566782,17.75789001,411,520,126358,933157,4,,,,,
7513,8,8,1024,0.173290241,0.87924937,11.57771231,25.46981106,214,226,491551,226714,6,,,,,
7514,8,4,32,0.275857487,0.766827052,17.54289007,19.86989536,437,663,739998,547528,8,,,,,
7515,4,4,16,0.100077967,0.783950982,18.7068254,11.90527103,343,656,20766,776261,6,,,,,
7516,2,16,64,0.313755316,0.054300813,16.4112381,20.32645369,63,566,405869,153405,2,,,,,
7517,4,4,512,0.186254961,0.27805294,6.689013338,3.1949416,623,888,342659,306811,4,,,,,
7518,4,2,128,0.012670228,0.86808035,5.787888886,11.87508145,792,45,24675,122015,4,,,,,
7519,8,16,128,0.384678145,0.480353626,3.232756662,19.03701542,131,550,281315,804735,6,,,,,
7520,2,4,64,0.308747595,0.47630095,19.22800172,5.843357447,827,166,126757,396610,6,,,,,
7521,8,8,512,0.106405165,0.307963002,19.5126162,10.9457723,557,404,784775,759076,4,,,,,
7522,8,8,16,0.115147153,0.030514916,6.838557425,16.05452611,914,1009,220113,479239,2,,,,,
7523,8,16,512,0.156455827,0.607373317,8.763421,2.820617234,88,703,699163,312395,4,,,,,
7524,2,16,32,0.214795465,0.863024118,6.194228815,5.301431914,237,1011,612988,982407,4,,,,,
7525,8,8,32,0.362744007,0.63281183,21.02216392,25.49985936,890,348,160310,9854,2,,,,,
7526,8,4,64,0.300425691,0.555881454,19.74638337,6.514002121,749,534,404093,18593,8,,,,,
7527,2,16,512,0.011668176,0.846210386,20.21069886,11.08687069,421,737,315858,902240,8,,,,,
7528,8,16,256,0.104663987,0.245659673,7.165609458,27.38709811,762,589,521705,856101,6,,,,,
7529,2,2,32,0.191120665,0.800123876,8.080837848,23.06053385,119,666,124895,705999,2,,,,,
7530,4,4,32,0.096785871,0.242953638,21.00816006,21.84879636,789,889,763355,238718,6,,,,,
7531,2,16,1024,0.375825396,0.687297695,19.58813648,4.164382041,665,425,629784,201797,8,,,,,
7532,2,4,1024,0.391045881,0.163424852,7.480105166,3.967579215,763,156,257458,589787,4,,,,,
7533,4,16,1024,0.130164191,0.275581345,15.37067331,20.31009131,686,107,297492,3292,4,,,,,
7534,4,16,16,0.01100248,0.175382893,14.49633025,30.48380669,399,588,291510,944691,8,,,,,
7535,4,16,32,0.125959423,0.678279782,12.76499776,17.33153414,92,461,611614,177906,6,,,,,
7536,4,2,16,0.217812024,0.759349778,15.40256024,12.15362602,526,146,93035,603669,6,,,,,
7537,4,2,1024,0.169343724,0.619931941,15.07048486,11.95819113,239,241,636685,947006,8,,,,,
7538,2,2,128,0.199895489,0.351458418,17.84312756,8.469645439,610,965,549725,232630,8,,,,,
7539,2,2,256,0.133984999,0.231879429,10.09466154,21.75542883,166,565,772290,575929,6,,,,,
7540,8,16,512,0.167916148,0.883533851,8.450928016,16.47905584,417,179,61358,212879,6,,,,,
7541,8,4,16,0.133599278,0.142111387,2.044700209,3.421909755,903,556,181140,174170,6,,,,,
7542,8,16,64,0.137682308,0.150532991,13.77247971,16.26162043,804,86,612238,789938,4,,,,,
7543,2,4,32,0.308547952,0.333008894,19.5573797,19.62309373,56,410,375348,710659,8,,,,,
7544,4,2,512,0.238117715,0.535922884,18.57291316,13.94448443,169,261,778880,968947,2,,,,,
7545,2,16,512,0.078581352,0.328975013,14.53646263,15.76899492,815,345,811773,663586,2,,,,,
7546,2,8,1024,0.27278117,0.547191157,17.55483083,23.07119389,697,604,592480,413621,8,,,,,
7547,4,4,16,0.357529094,0.747753727,3.800322833,14.71784367,480,141,779990,614832,6,,,,,
7548,2,2,512,0.388015441,0.203939928,11.08419854,1.100416112,336,408,71275,429820,8,,,,,
7549,4,4,256,0.174130838,0.58934499,10.55484602,11.50321567,254,211,522461,587228,2,,,,,
7550,8,2,512,0.353015617,0.681006049,12.33921194,24.50445324,369,392,334241,249035,6,,,,,
7551,2,2,64,0.018827909,0.348645223,1.999834405,3.343960617,253,643,691292,92927,6,,,,,
7552,8,4,1024,0.182609819,0.204640913,5.507367957,13.25118187,313,514,740398,661412,8,,,,,
7553,8,8,16,0.123083959,0.134304144,2.616483153,1.3292196,259,298,824711,851998,6,,,,,
7554,8,16,32,0.050097111,0.105797843,13.64805461,26.51848583,703,305,589649,515362,8,,,,,
7555,8,8,256,0.122197231,0.292555058,11.30728146,22.22931257,222,951,708467,391170,2,,,,,
7556,2,2,128,0.049308583,0.036171421,12.65910298,23.290637,579,145,534376,39060,4,,,,,
7557,8,16,64,0.064461785,0.370477224,7.967134276,30.59619872,143,893,779799,594456,6,,,,,
7558,8,8,64,0.307811303,0.722275701,8.668692494,27.48651296,218,1000,789721,526721,4,,,,,
7559,4,2,1024,0.335161889,0.759899985,10.68073295,16.84320101,718,768,116227,19791,2,,,,,
7560,4,8,256,0.37963986,0.385192841,1.586691802,23.30771567,660,82,648900,308099,8,,,,,
7561,4,4,32,0.112828218,0.300527176,2.758954114,3.511989815,167,71,504421,378555,2,,,,,
7562,4,8,256,0.275961807,0.340207013,1.086420844,1.143643695,521,334,22814,630490,2,,,,,
7563,8,16,1024,0.241302587,0.810898517,13.12720757,1.714866732,444,163,679459,295975,2,,,,,
7564,4,2,512,0.146182328,0.785665021,5.642451286,16.01448031,359,145,470010,446025,8,,,,,
7565,4,16,128,0.228780691,0.605736925,14.96159573,18.52729137,86,818,348087,427868,6,,,,,
7566,2,2,1024,0.215316049,0.06717049,10.23594689,16.03662417,573,638,417117,603306,8,,,,,
7567,2,4,512,0.173886585,0.58726084,8.122089677,9.522518363,891,813,447126,476945,6,,,,,
7568,4,16,64,0.168793291,0.800591182,10.53162672,29.16410947,367,506,714660,319639,4,,,,,
7569,4,4,1024,0.093157976,0.713427977,15.97291133,24.24731182,484,203,749513,21571,6,,,,,
7570,8,8,16,0.278541899,0.134517809,19.12137483,27.60603616,347,272,772562,751790,8,,,,,
7571,2,4,256,0.239628551,0.19137872,2.553410412,27.71968139,97,261,807206,732515,8,,,,,
7572,8,8,512,0.021795682,0.188129824,13.49703362,13.79762504,869,969,768073,72993,2,,,,,
7573,8,8,128,0.305010195,0.162948223,9.258354245,9.291162823,746,375,604543,28692,2,,,,,
7574,2,16,32,0.260557841,0.115941057,4.954899854,20.82335723,646,739,111090,692379,4,,,,,
7575,4,2,1024,0.1170674,0.730686348,2.370833647,18.62070704,499,334,116528,190382,6,,,,,
7576,8,16,32,0.328651319,0.14641012,11.00240679,15.15968051,542,998,391872,58487,2,,,,,
7577,4,8,128,0.378513333,0.255706711,16.02092178,4.668931073,63,873,666232,754837,6,,,,,
7578,2,2,512,0.274582036,0.748948314,1.266580652,13.52805655,759,861,413189,855315,8,,,,,
7579,4,16,1024,0.249424681,0.652836098,13.95678137,21.72437905,238,643,521123,446824,8,,,,,
7580,2,2,512,0.225596884,0.8062454,7.835654557,8.94739888,192,884,491540,192575,8,,,,,
7581,2,4,512,0.103104264,0.887214221,18.75274235,24.33970231,290,1025,192753,521743,2,,,,,
7582,4,2,512,0.05421881,0.677815541,10.74456562,3.705562756,726,626,689719,508196,6,,,,,
7583,2,4,1024,0.152828256,0.683232456,4.18281639,13.7487568,859,94,648334,912487,2,,,,,
7584,2,8,512,0.399095317,0.15762042,11.1157879,7.487825636,700,148,10341,151494,8,,,,,
7585,2,2,1024,0.042624354,0.504457807,18.35209566,16.04483154,513,977,751351,197725,8,,,,,
7586,2,16,32,0.025315764,0.139183975,9.509104701,13.25203059,661,242,477547,859385,2,,,,,
7587,8,2,64,0.337036442,0.877049028,6.317609926,30.5629266,588,452,704998,411216,8,,,,,
7588,4,16,256,0.088508017,0.868299035,16.610706,21.96459351,740,472,271815,611889,8,,,,,
7589,8,8,512,0.393383742,0.617207088,14.20979467,4.67013166,719,388,5448,572409,6,,,,,
7590,8,16,64,0.314805203,0.576572196,14.39073724,7.6426197,55,150,794999,493884,8,,,,,
7591,8,2,64,0.328242616,0.078111632,19.01771643,9.654184811,631,377,503259,773882,2,,,,,
7592,2,8,512,0.32132689,0.042790737,11.19262557,9.478889094,866,878,194947,167869,8,,,,,
7593,8,2,256,0.141424927,0.850178777,5.261275208,18.67719479,696,34,211778,902710,4,,,,,
7594,8,2,256,0.28802107,0.143910354,11.68427469,16.57451334,329,81,191948,827427,8,,,,,
7595,2,8,256,0.363317153,0.420581581,14.09686139,21.21022559,61,343,316052,910717,8,,,,,
7596,2,16,32,0.217904878,0.490752794,13.31991183,27.69501121,734,919,671650,219068,4,,,,,
7597,4,4,512,0.376165258,0.593817047,10.84542881,15.1261814,405,34,219321,967015,4,,,,,
7598,4,4,512,0.184247329,0.819832931,16.26326376,16.0451724,225,76,490243,633587,2,,,,,
7599,4,16,16,0.313696337,0.229107577,5.002007546,10.28540745,62,599,788138,971181,6,,,,,
7600,8,4,256,0.28341265,0.049651982,21.54847978,1.836465363,855,186,642535,627347,4,,,,,
7601,8,16,1024,0.229341754,0.542526028,12.54929738,5.458941203,406,163,309621,111348,4,,,,,
7602,2,4,1024,0.198780937,0.262433449,14.46178699,30.25470673,852,508,110371,324404,4,,,,,
7603,4,2,512,0.156209234,0.151375246,10.34385686,17.9194544,787,403,275381,167271,2,,,,,
7604,4,2,1024,0.136098124,0.518401987,9.90961758,11.45454183,288,955,674068,904156,2,,,,,
7605,4,8,256,0.329067175,0.693885026,16.32771959,24.15879617,654,126,156081,863179,8,,,,,
7606,4,2,16,0.098567779,0.8530757,21.22362685,25.64860255,151,864,694898,87578,6,,,,,
7607,4,8,32,0.166452168,0.818756368,20.19062456,29.52523019,376,524,69447,284164,4,,,,,
7608,8,16,1024,0.065150462,0.480468775,15.34438365,10.81184077,530,879,451243,738066,6,,,,,
7609,8,16,1024,0.123797856,0.585113687,20.7499682,4.056261362,275,518,791859,701039,8,,,,,
7610,8,4,32,0.332275906,0.296160275,9.137923647,10.58453213,519,162,515367,196566,2,,,,,
7611,8,8,512,0.132299851,0.661755052,9.023066248,16.49487057,433,711,664868,43359,8,,,,,
7612,8,8,128,0.254909388,0.213942784,12.41964201,3.324326818,694,93,367578,681220,2,,,,,
7613,4,2,16,0.35596905,0.155288959,17.23701039,17.92864829,805,938,349010,395039,4,,,,,
7614,4,4,32,0.360712409,0.59068282,19.89898795,26.65353947,655,918,137286,983074,4,,,,,
7615,4,8,32,0.098884809,0.417381652,7.696488296,3.550384866,427,783,681392,656786,2,,,,,
7616,2,2,256,0.070527292,0.335270493,11.50709227,25.34476878,439,784,143119,98894,8,,,,,
7617,2,2,16,0.381005708,0.037812797,3.452268326,27.19108119,836,664,40698,22545,6,,,,,
7618,8,4,16,0.079230796,0.773153699,3.555510278,16.0854026,520,813,542668,283833,8,,,,,
7619,2,8,32,0.011140575,0.539986262,3.983776387,3.346914963,814,830,730020,144837,8,,,,,
7620,8,8,128,0.394152267,0.70676115,21.06647202,3.952784914,407,416,408000,821120,8,,,,,
7621,4,2,256,0.388789641,0.14587721,5.787960673,11.18099652,874,597,588825,687653,6,,,,,
7622,8,16,32,0.17533409,0.349608393,15.04333008,26.33594497,383,386,414973,623011,4,,,,,
7623,8,16,256,0.249615709,0.492796241,2.171501092,18.11740406,155,510,489705,368531,4,,,,,
7624,8,8,1024,0.088640433,0.528992398,1.408481128,3.834169297,429,574,194179,380619,8,,,,,
7625,4,4,64,0.228849141,0.752179938,19.56405094,11.64126971,672,172,703384,632719,2,,,,,
7626,4,2,64,0.075684754,0.776734233,2.611942262,26.78194268,554,643,84189,757407,6,,,,,
7627,8,8,64,0.275280433,0.292347956,11.35081728,9.522229396,341,130,451234,696732,4,,,,,
7628,8,2,16,0.188305597,0.451425524,16.80870653,19.48514072,903,759,753132,161174,8,,,,,
7629,2,8,512,0.190853374,0.172059774,1.691133122,20.46776921,580,192,13218,800849,6,,,,,
7630,8,2,32,0.080150997,0.439727197,20.74657919,17.05133488,820,670,670497,24766,2,,,,,
7631,4,2,64,0.015521884,0.846409374,4.772779361,7.86331905,142,102,147247,748138,6,,,,,
7632,2,16,128,0.389241346,0.736493892,2.84620021,19.98994503,247,768,677998,218375,4,,,,,
7633,8,16,256,0.086066972,0.616765563,7.134412104,7.469923343,279,32,291024,228001,4,,,,,
7634,4,2,32,0.055672359,0.44923715,1.885334286,17.24732532,51,163,686657,903194,2,,,,,
7635,2,8,128,0.297942153,0.849493649,21.52313624,28.61243121,88,405,771406,462366,6,,,,,
7636,4,4,512,0.278939738,0.187108723,8.672208043,22.46700758,862,288,520573,151478,6,,,,,
7637,2,8,16,0.063719605,0.787368004,15.58319777,5.614740155,40,918,560156,206994,2,,,,,
7638,8,2,16,0.218620853,0.831862219,15.80034954,15.39325541,435,405,783405,640695,4,,,,,
7639,2,2,512,0.300967394,0.747633349,9.150460304,30.54230585,195,707,405324,774596,4,,,,,
7640,8,16,128,0.160459414,0.392242648,13.32631407,23.95064709,635,210,404457,564840,6,,,,,
7641,2,2,64,0.20171863,0.658889836,5.103295184,24.44366263,898,47,38766,670256,6,,,,,
7642,8,2,16,0.017970259,0.699617005,17.68492192,17.0574167,880,716,623033,879675,2,,,,,
7643,4,16,64,0.161975526,0.365479251,13.29474848,3.908734119,580,155,155239,755799,6,,,,,
7644,8,4,256,0.126978389,0.69603052,8.355471494,6.868216668,588,825,77072,419177,8,,,,,
7645,2,2,64,0.163324211,0.41729339,2.652024396,8.161902494,723,211,37242,793491,8,,,,,
7646,8,16,512,0.196068076,0.29734575,6.729781523,9.914459722,889,763,172300,740880,2,,,,,
7647,8,16,1024,0.215956621,0.054206538,12.11102415,11.16787921,414,508,379126,720851,6,,,,,
7648,2,16,1024,0.210657892,0.792751219,20.93926796,25.6611779,711,1001,613568,845270,2,,,,,
7649,2,4,256,0.167873953,0.778496468,12.77290869,14.49652808,436,807,503764,149152,2,,,,,
7650,2,2,512,0.350565885,0.709968884,10.83052472,18.24777487,701,156,84161,868969,4,,,,,
7651,4,4,256,0.258493099,0.542092416,17.73542865,23.14483221,283,960,175492,336834,4,,,,,
7652,4,2,512,0.299751862,0.159854313,21.21758594,1.480360147,738,231,204121,321018,8,,,,,
7653,2,4,1024,0.164513353,0.206220529,21.18368073,23.19091409,882,37,313261,334752,2,,,,,
7654,2,4,32,0.074754998,0.204557678,20.2080241,4.920116517,640,187,769197,486181,6,,,,,
7655,2,2,64,0.29585286,0.506403965,16.12238626,19.21375173,143,139,417934,713015,4,,,,,
7656,2,16,1024,0.102896505,0.73980617,4.870621979,4.694909521,752,221,720558,360054,8,,,,,
7657,4,8,128,0.1355302,0.553869142,9.96964272,24.85900901,322,910,87829,665564,8,,,,,
7658,8,2,64,0.223817659,0.829902036,11.90363064,9.163331593,480,991,111769,556426,6,,,,,
7659,8,8,16,0.269136448,0.506854017,6.321584774,15.09073118,189,1018,395561,641150,8,,,,,
7660,8,16,1024,0.088051025,0.359360468,18.71262301,16.79685457,436,827,490892,5832,8,,,,,
7661,4,16,32,0.26484109,0.147139454,8.948517268,18.37401157,170,628,636970,811515,6,,,,,
7662,8,2,1024,0.224154669,0.875455868,13.7871567,4.957630203,59,965,661808,450514,6,,,,,
7663,4,8,512,0.067408072,0.218285341,9.765686386,14.88141343,735,986,464139,969790,8,,,,,
7664,8,4,16,0.151693735,0.371138597,16.35318004,27.50786529,877,868,228742,671721,8,,,,,
7665,4,2,512,0.057690423,0.805915445,18.78561601,19.22167491,518,455,311830,170737,6,,,,,
7666,8,2,32,0.265718301,0.221933409,10.05696138,9.436877211,338,966,727718,540408,4,,,,,
7667,8,16,16,0.15844884,0.142901715,1.644516629,17.73870481,804,716,494924,29467,4,,,,,
7668,8,4,128,0.337949202,0.245625231,15.99856142,20.02865486,688,559,270772,62366,6,,,,,
7669,2,8,512,0.330829978,0.614069672,7.396825022,4.458059035,608,854,591754,951133,8,,,,,
7670,4,16,256,0.377585148,0.610198832,15.3540648,23.23339498,309,619,158801,323222,4,,,,,
7671,2,16,32,0.347445251,0.066160264,5.179414426,7.543252045,553,329,395871,466431,4,,,,,
7672,4,16,32,0.249578237,0.557385095,18.28280902,29.11192587,593,508,374011,837970,6,,,,,
7673,2,8,64,0.252399007,0.518500818,4.68685438,13.75092093,595,683,426153,277716,2,,,,,
7674,4,8,64,0.164490124,0.543086646,2.2199963,1.045624015,167,618,359644,301055,4,,,,,
7675,4,16,512,0.366806983,0.34334079,9.779459936,13.87861767,504,455,281353,788948,6,,,,,
7676,8,2,128,0.373208023,0.460429516,18.4346173,10.88261534,239,73,125926,722715,4,,,,,
7677,8,8,64,0.250342875,0.074452873,20.39807721,24.33646042,153,444,496743,992652,6,,,,,
7678,2,16,128,0.360304514,0.346125447,14.12513846,9.350895819,142,696,278115,302012,2,,,,,
7679,4,2,1024,0.182826887,0.207162194,2.912177302,20.75169245,714,817,687668,916354,4,,,,,
7680,4,16,256,0.046890072,0.802181039,5.557130442,29.34284683,847,208,226423,119338,8,,,,,
7681,2,16,1024,0.246079863,0.896883739,8.545368975,9.545709149,292,775,695539,137504,4,,,,,
7682,8,16,64,0.079823628,0.587354781,15.81946603,3.144982699,354,72,380767,271718,4,,,,,
7683,8,8,256,0.10716326,0.527561993,4.077721415,8.915389077,546,252,275201,737474,6,,,,,
7684,4,16,512,0.036650556,0.309258381,19.21670291,20.82152727,239,594,645625,893998,2,,,,,
7685,4,4,16,0.112539468,0.123649352,9.699269066,2.85186705,861,260,709573,465930,8,,,,,
7686,2,2,1024,0.310079262,0.866411938,18.10770581,14.5707399,121,704,547273,421997,6,,,,,
7687,4,8,256,0.387470406,0.447950189,16.62633284,2.029326248,50,509,206167,39389,4,,,,,
7688,8,2,128,0.372292886,0.435901918,10.7420428,14.78795793,429,308,10809,138380,2,,,,,
7689,2,4,16,0.321511677,0.476352364,21.34136587,14.8653521,813,460,561198,480219,4,,,,,
7690,2,4,512,0.246814015,0.818764056,19.50480122,27.40472302,780,76,152776,55667,6,,,,,
7691,2,2,64,0.180961072,0.68699644,8.479923071,2.422406555,651,597,302152,344930,4,,,,,
7692,8,4,64,0.175484182,0.898426101,4.818444121,5.120673862,247,490,686278,629679,4,,,,,
7693,2,16,1024,0.079384,0.166158499,2.223477727,30.4515354,685,415,43208,459090,2,,,,,
7694,2,16,32,0.256349932,0.070496776,17.75342277,10.95406365,460,334,482933,979231,8,,,,,
7695,2,8,16,0.390502436,0.818565197,9.270651809,7.319807033,755,1025,112253,211489,2,,,,,
7696,8,8,256,0.333070527,0.846705995,9.777703273,13.37467498,121,824,802620,874513,2,,,,,
7697,4,4,32,0.3296043,0.760806796,1.272886494,8.444069363,481,836,822513,498691,2,,,,,
7698,8,16,256,0.081345959,0.169594598,19.08299946,20.37447693,150,408,821996,125040,8,,,,,
7699,4,4,512,0.286044196,0.509401919,18.13319321,24.16454277,318,622,522672,135183,2,,,,,
7700,2,8,16,0.282543014,0.325447348,14.38220852,3.425188284,64,662,172374,161946,4,,,,,
7701,4,8,64,0.201259554,0.054794356,14.34175176,22.28764164,588,650,20280,138196,8,,,,,
7702,8,8,256,0.391590774,0.693255675,17.58480619,25.43257057,438,370,275413,236914,2,,,,,
7703,8,16,128,0.295737512,0.122025648,2.297343205,3.784997994,717,807,415573,190539,4,,,,,
7704,2,8,16,0.329305366,0.305682738,2.717421439,25.87727897,152,221,682248,70462,2,,,,,
7705,2,8,1024,0.290708507,0.56185619,4.272152307,15.63070748,113,201,89314,956783,4,,,,,
7706,4,2,128,0.323391797,0.486267045,17.56023148,22.10991835,499,611,279115,761752,8,,,,,
7707,2,4,32,0.046348011,0.440121595,2.131964029,21.31395483,41,712,29133,954617,6,,,,,
7708,4,2,16,0.051738002,0.393730768,13.43393327,27.36015763,386,56,275638,136882,2,,,,,
7709,8,2,256,0.05488817,0.491310266,5.039560374,18.72525902,380,283,733669,284490,8,,,,,
7710,4,4,32,0.245334419,0.07342077,15.11036057,14.7796175,107,821,23099,141061,4,,,,,
7711,2,16,512,0.369672062,0.39110333,20.95795398,29.85860066,352,927,715860,153835,2,,,,,
7712,2,4,16,0.138464045,0.609450971,2.018415146,9.540521713,412,180,86055,792470,6,,,,,
7713,4,16,16,0.349796263,0.876289141,17.08921661,20.26058126,611,445,785704,347633,8,,,,,
7714,4,8,512,0.202519251,0.819861128,2.336681608,19.77190908,628,146,799155,743428,6,,,,,
7715,2,16,512,0.337168255,0.304950999,11.54892379,3.972649967,61,789,220772,299803,8,,,,,
7716,4,4,128,0.333706731,0.277560947,13.6998082,19.24082434,331,223,372349,242427,8,,,,,
7717,4,16,32,0.37793341,0.635504005,2.398489602,20.06056944,332,834,264140,485361,2,,,,,
7718,2,4,64,0.285205765,0.561079242,16.64335232,6.374457085,478,566,577390,22890,8,,,,,
7719,4,8,256,0.156633277,0.527226556,1.966014511,19.11897261,135,40,362755,301711,2,,,,,
7720,4,4,32,0.02817745,0.036867355,15.65791048,23.8061606,559,691,613614,274438,8,,,,,
7721,4,2,64,0.269249894,0.303614306,19.2974962,8.770867422,858,809,658348,950137,6,,,,,
7722,2,16,1024,0.053887734,0.855116735,10.49600247,27.36731712,915,600,698065,986423,8,,,,,
7723,2,8,64,0.241642293,0.813034833,1.311152881,29.01511463,370,673,729239,326253,2,,,,,
7724,4,16,1024,0.022933894,0.172280182,13.11538502,21.10587817,34,838,302720,207216,2,,,,,
7725,2,2,256,0.341964721,0.46923037,15.12784019,21.3263481,750,420,816313,253361,6,,,,,
7726,8,8,16,0.380033716,0.738855776,12.68602599,6.296180752,31,126,176490,604003,2,,,,,
7727,4,16,1024,0.123709672,0.321153757,20.22737965,26.47748275,825,1046,483627,687648,6,,,,,
7728,2,8,1024,0.309898328,0.248248859,8.147811891,21.98709386,371,613,588014,730374,6,,,,,
7729,4,2,512,0.170672671,0.761228346,2.598403703,1.632707861,488,900,404532,952917,4,,,,,
7730,4,8,64,0.310577104,0.509935847,17.35379796,18.4972464,687,221,716797,299514,4,,,,,
7731,4,2,64,0.303245586,0.274519417,11.35187771,27.31990913,513,317,115069,471565,4,,,,,
7732,8,16,16,0.352423172,0.371082414,7.069246756,13.20893714,534,772,811183,54283,2,,,,,
7733,8,16,512,0.309473567,0.259319137,1.328266968,22.45039512,489,34,471126,838775,4,,,,,
7734,4,8,256,0.224139144,0.515292703,9.61174515,22.38834964,789,539,536353,233283,2,,,,,
7735,2,4,1024,0.38155975,0.363586978,21.55938244,27.80968917,622,465,132905,896865,4,,,,,
7736,8,2,512,0.177685279,0.484215277,1.516153763,23.27537484,357,594,520556,67722,2,,,,,
7737,8,4,16,0.063831299,0.286197983,3.119222614,17.63497409,756,706,612747,65340,4,,,,,
7738,2,4,64,0.206516193,0.253512852,14.5253058,2.788184181,859,931,518394,518140,6,,,,,
7739,2,16,128,0.212792329,0.193322813,14.60216082,3.630404508,868,901,583113,515855,8,,,,,
7740,8,16,512,0.065150773,0.669526248,16.91557457,24.78716552,510,535,657490,393732,6,,,,,
7741,2,4,512,0.272768902,0.352506249,8.003788216,8.124944354,57,447,771938,329914,8,,,,,
7742,8,4,16,0.01520696,0.105868039,9.783700552,28.99246744,414,228,18506,308424,8,,,,,
7743,2,16,256,0.343126963,0.878945169,15.01921803,7.531998663,153,835,63893,892376,8,,,,,
7744,8,8,64,0.353265942,0.817914174,16.20410126,22.99321066,686,934,126796,610191,4,,,,,
7745,2,16,16,0.220517746,0.410301681,9.416712903,11.82088549,220,513,500778,697176,2,,,,,
7746,2,8,128,0.339059824,0.483127023,3.953969145,27.57591475,836,455,713291,767135,4,,,,,
7747,4,2,128,0.226884605,0.085982352,19.92014574,22.9784595,526,523,456027,571465,8,,,,,
7748,2,2,128,0.099100414,0.10766439,9.294613374,23.667639,737,894,358049,458558,8,,,,,
7749,2,2,16,0.06905175,0.801941549,5.408533665,18.6768445,814,692,361137,796819,4,,,,,
7750,4,4,256,0.157757481,0.12775632,1.974391999,22.91596932,236,637,202705,370192,8,,,,,
7751,4,2,64,0.065876946,0.825185902,12.10797348,24.37085477,320,444,110230,899753,8,,,,,
7752,4,4,512,0.061414659,0.851546253,14.8160111,13.08950451,575,485,413927,149359,6,,,,,
7753,4,2,128,0.045416102,0.890255663,14.31680064,21.93355517,523,700,51873,156271,2,,,,,
7754,4,16,512,0.315268093,0.880279102,9.919346122,23.36098761,590,876,179167,156493,6,,,,,
7755,8,4,32,0.151948175,0.030594313,16.97780135,16.9912784,411,128,433403,569273,2,,,,,
7756,2,16,16,0.143652695,0.314375406,19.11313409,28.20180888,351,93,237374,820071,4,,,,,
