Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
8780,2,8,16,0.09267688,0.836548587,15.41980478,19.30980957,438,119,677102,939675,6,,,,,
8781,8,4,16,0.038244139,0.597913632,5.378649704,14.29160633,357,943,114182,629568,4,,,,,
8782,4,2,64,0.192710196,0.161851501,4.424627653,24.9385234,606,560,314514,443577,4,,,,,
8783,2,4,16,0.204122356,0.173059421,11.86286629,18.17444072,858,861,27592,671399,6,,,,,
8784,2,4,64,0.057231513,0.822255554,7.018294884,18.33073559,566,654,424312,694098,6,,,,,
8785,4,4,32,0.265508602,0.810169426,20.36708813,25.13541697,835,678,537718,25644,4,,,,,
8786,4,2,64,0.095399992,0.658693667,20.41606334,27.39145647,327,813,197421,312775,2,,,,,
8787,2,8,64,0.029330475,0.542773284,4.183742952,3.313691197,494,612,550887,613814,2,,,,,
8788,4,16,16,0.347569445,0.357515859,11.81939397,27.99417429,232,1021,495551,872832,2,,,,,
8789,2,8,1024,0.348990067,0.19761828,3.015425695,5.950403572,194,156,583950,833337,6,,,,,
8790,8,16,16,0.235640296,0.334576469,19.78504039,5.972729621,551,211,200060,259511,2,,,,,
8791,4,16,64,0.337575879,0.46284759,10.82144781,3.541003933,484,850,706542,519267,2,,,,,
8792,4,16,128,0.125577382,0.884476632,15.69924454,11.71099465,453,301,734689,177544,8,,,,,
8793,4,4,64,0.315008761,0.108880792,3.17316615,15.79914234,878,793,532459,298829,2,,,,,
8794,4,4,128,0.193455202,0.145630735,19.49122054,10.34997753,750,974,12030,742592,4,,,,,
8795,2,8,16,0.321236844,0.11381165,2.623831628,27.43918002,770,99,700907,887797,4,,,,,
8796,8,8,32,0.148406039,0.470698529,19.88675523,28.76646871,821,714,243745,10372,2,,,,,
8797,8,8,16,0.172706919,0.441329218,18.98679151,4.076645003,106,173,375995,806059,8,,,,,
8798,4,16,64,0.158521045,0.219238858,8.838426582,3.68710996,454,704,239762,437897,6,,,,,
8799,2,16,1024,0.374308118,0.110601006,8.666358017,20.07789273,209,867,273232,169540,2,,,,,
8800,4,4,512,0.386752193,0.134337999,20.27003995,13.98878819,572,146,488774,437720,2,,,,,
8801,4,16,32,0.039781579,0.269971851,9.323711411,1.817902907,822,74,643996,547196,4,,,,,
8802,2,8,256,0.070245443,0.715115067,6.608469965,22.1699908,445,509,649496,565275,2,,,,,
8803,4,2,256,0.377361506,0.371440854,2.452152091,4.131965079,691,717,376188,995732,8,,,,,
8804,4,2,32,0.228444987,0.367988808,20.0851777,29.41013347,411,520,501488,511444,6,,,,,
8805,2,2,32,0.257204549,0.317579745,3.260751109,22.15559105,499,113,368585,799734,4,,,,,
8806,8,8,32,0.131382974,0.622512991,16.86297771,30.39925444,81,615,3269,739828,6,,,,,
8807,4,2,512,0.38075191,0.770344816,20.0069412,4.161306519,344,98,392209,315793,8,,,,,
8808,4,8,32,0.236652308,0.405543375,4.453666545,8.451189856,423,654,367168,918318,4,,,,,
8809,8,16,512,0.092658008,0.756322941,7.863174827,25.83894466,721,608,325926,361979,8,,,,,
8810,8,16,1024,0.368220473,0.50745334,20.89525517,20.73599471,879,237,305654,51397,8,,,,,
8811,4,16,32,0.1856958,0.409313094,3.39390834,19.80412358,299,575,194723,358907,8,,,,,
8812,4,8,512,0.139715584,0.611325623,4.521218364,5.048396698,453,896,105398,625760,4,,,,,
8813,4,2,32,0.127541592,0.266087783,20.41707972,21.25513319,343,160,206210,346366,6,,,,,
8814,4,2,1024,0.070285781,0.597173771,17.26602654,21.37748671,721,902,485353,914419,8,,,,,
8815,4,2,64,0.233775537,0.652869495,6.107887343,29.76971146,768,370,519532,210550,4,,,,,
8816,4,16,256,0.291532532,0.334170738,10.3233017,28.09395549,268,637,522996,972509,4,,,,,
8817,8,16,1024,0.315867275,0.44610261,4.889916615,26.7669356,466,433,476278,213122,4,,,,,
8818,4,16,32,0.272042717,0.602617882,15.29713111,4.841194302,402,886,74267,867423,2,,,,,
8819,2,4,128,0.207291012,0.635593452,18.56015045,5.068052954,721,810,159746,797469,4,,,,,
8820,2,8,128,0.343235175,0.654117312,4.604293904,8.135406931,439,551,632201,810335,2,,,,,
8821,8,16,16,0.110743498,0.874394432,20.54016211,27.68208131,585,911,423039,480736,6,,,,,
8822,8,16,128,0.280822054,0.87796914,17.68523035,21.37044508,206,762,521381,156128,8,,,,,
8823,8,8,16,0.032208708,0.797215809,8.022658383,26.20150254,625,483,215592,540780,8,,,,,
8824,8,8,16,0.345381102,0.062370914,16.49732373,3.593897111,442,219,110366,601129,2,,,,,
8825,2,16,128,0.23894808,0.514578463,5.257059313,28.50220535,567,977,755052,988857,6,,,,,
8826,4,8,128,0.330531591,0.596398053,13.93985988,1.840765499,859,478,476045,709509,4,,,,,
8827,4,16,1024,0.335538468,0.2964894,10.15013338,15.15390392,811,582,24840,575105,2,,,,,
8828,8,16,512,0.261869537,0.830601189,20.11219908,18.70848027,646,1013,620350,486587,4,,,,,
8829,2,2,32,0.166505224,0.519157156,16.30864859,29.12309885,506,837,427284,332019,6,,,,,
8830,4,2,32,0.098254185,0.055450624,11.36133869,3.801278896,651,258,637195,989460,8,,,,,
8831,8,4,32,0.191474383,0.73323682,7.696018105,22.03449878,886,579,793622,733713,6,,,,,
8832,2,4,32,0.125697507,0.069736233,16.39611494,11.24623416,221,917,661047,288950,6,,,,,
8833,4,2,512,0.018769331,0.638047207,17.7659038,15.82598874,770,361,643828,872695,2,,,,,
8834,4,2,64,0.058995042,0.515836677,5.22265884,15.23587112,618,994,420763,633368,4,,,,,
8835,8,8,128,0.092279297,0.542345062,2.953503398,4.97850477,783,927,6028,324674,2,,,,,
8836,4,8,64,0.083060382,0.306325816,5.332819069,4.84061747,471,800,570906,627057,2,,,,,
8837,2,16,128,0.296828307,0.400100344,15.86820491,15.59573024,72,1002,40903,739811,4,,,,,
8838,8,8,1024,0.070183439,0.223183218,15.25298545,1.918049063,378,685,44326,140356,4,,,,,
8839,2,8,128,0.150766864,0.584711871,14.67575824,26.39436711,83,859,602959,33019,2,,,,,
8840,8,8,1024,0.113306341,0.887006956,13.13629319,27.3734107,43,435,430715,253825,4,,,,,
8841,2,16,128,0.351958609,0.697889621,20.33413694,10.15806227,758,629,618771,429646,8,,,,,
8842,2,2,128,0.305010896,0.668726461,20.60556987,12.90792943,182,909,14322,964821,6,,,,,
8843,4,8,64,0.223285077,0.045099312,14.1247708,7.021682599,241,239,173848,622844,4,,,,,
8844,2,8,16,0.182731667,0.693349348,16.51103807,16.82517984,505,939,689824,37966,4,,,,,
8845,4,2,512,0.130920558,0.38807183,4.008436527,7.472477391,837,531,537777,968569,6,,,,,
8846,4,2,64,0.362353146,0.576269438,19.13477663,14.22621625,432,817,91341,63596,2,,,,,
8847,2,2,512,0.283985354,0.834701332,13.11872105,24.81772276,634,231,153205,199991,4,,,,,
8848,2,4,32,0.230118055,0.615674416,11.11376985,26.41721336,376,544,239477,973716,6,,,,,
8849,4,2,64,0.071658347,0.263458102,20.74452758,27.71294462,455,416,199513,381645,6,,,,,
8850,4,4,256,0.360503872,0.259146537,7.089162635,4.257581793,227,323,98477,997431,6,,,,,
8851,8,16,32,0.275411268,0.546219778,9.624744254,26.0864714,274,460,106726,409374,4,,,,,
8852,2,4,16,0.280994032,0.808766903,2.201453389,16.75657025,757,833,305354,529326,8,,,,,
8853,4,2,256,0.308476784,0.173756528,18.14705493,1.577400712,756,225,431930,654648,8,,,,,
8854,8,2,64,0.304940625,0.838717851,7.945263232,10.99490443,787,215,62627,762459,6,,,,,
8855,2,2,128,0.121560623,0.723761925,18.82545248,30.23038111,757,858,488774,915325,6,,,,,
8856,8,8,16,0.354181379,0.64970112,12.73857811,9.278013781,459,101,505369,608636,6,,,,,
8857,2,8,64,0.212633656,0.374485529,6.469458499,14.78713091,858,990,243782,94522,8,,,,,
8858,4,8,512,0.263357844,0.242409476,3.493163857,18.30982125,74,424,816470,984254,2,,,,,
8859,4,16,32,0.390109486,0.514957431,20.27116131,22.1485988,597,738,756651,151531,2,,,,,
8860,8,16,32,0.06995348,0.157526947,16.24857364,1.621064546,601,733,457289,422356,2,,,,,
8861,8,8,32,0.258135132,0.826280331,19.20215724,19.15598299,288,391,424025,385416,4,,,,,
8862,4,8,256,0.290789562,0.458054361,10.91668557,13.14138699,223,1038,391546,106449,4,,,,,
8863,4,8,256,0.356874789,0.555566838,14.11665651,9.253145455,795,284,146485,603307,6,,,,,
8864,2,2,64,0.237168356,0.305815955,4.137011577,4.61518058,261,1018,222690,408782,6,,,,,
8865,8,2,16,0.268552925,0.876960068,5.329398021,1.635759005,89,805,113499,471640,2,,,,,
8866,2,8,128,0.277318498,0.258401082,12.5374507,14.36390408,210,714,569284,490401,2,,,,,
8867,2,8,32,0.183598214,0.278449604,2.893549747,5.488568129,793,343,290407,190932,4,,,,,
8868,8,16,16,0.011964716,0.501012364,18.65930971,18.8253723,519,165,629753,36738,8,,,,,
8869,8,16,64,0.348790655,0.621943364,11.26976768,26.6761603,530,786,418045,614084,2,,,,,
8870,4,8,256,0.258846912,0.187743568,10.61758371,23.89183272,325,981,64404,356906,2,,,,,
8871,4,4,64,0.312816302,0.743407036,20.92209245,17.65520402,842,56,481897,291614,8,,,,,
8872,4,16,64,0.315683644,0.511188775,14.61568144,30.20740269,877,616,101845,96141,4,,,,,
8873,4,4,64,0.356879809,0.816599447,6.062386333,5.809631978,862,587,717691,86162,2,,,,,
8874,4,16,512,0.344942666,0.743810478,15.03347498,22.34748966,269,817,182169,729076,6,,,,,
8875,2,8,32,0.255150741,0.891068022,11.41400054,21.29171643,588,343,764051,495329,4,,,,,
8876,2,16,16,0.013507824,0.474137736,13.75320973,6.108369963,272,49,337772,249869,6,,,,,
8877,8,16,128,0.249736983,0.52662865,21.52374556,17.07493019,661,711,451840,111074,2,,,,,
8878,4,2,256,0.016362056,0.164011646,5.709990396,19.55884628,296,782,258685,530553,6,,,,,
8879,4,2,128,0.289505065,0.826434657,9.858606182,3.612936559,339,311,72534,424910,4,,,,,
8880,4,4,512,0.248380398,0.185556198,14.0337292,27.38708108,494,914,159951,477601,8,,,,,
8881,8,8,256,0.06536619,0.85197914,4.722419292,6.191231963,846,614,181291,394719,6,,,,,
8882,8,16,32,0.386059583,0.048251324,17.16898758,1.079491905,246,184,736157,104788,2,,,,,
8883,8,2,64,0.066694407,0.635307069,16.32949589,17.67212444,465,875,341318,17802,2,,,,,
8884,2,16,512,0.287720166,0.356721741,17.71301287,24.20682592,827,103,578184,13637,6,,,,,
8885,2,8,16,0.303900328,0.101471216,5.052408463,12.31335615,393,197,206822,392301,2,,,,,
8886,4,16,64,0.106778106,0.468685634,10.40403689,5.110496787,716,671,210941,264413,2,,,,,
8887,4,4,128,0.177415047,0.355606055,20.32546106,15.0900473,559,137,311474,70554,2,,,,,
8888,2,4,256,0.289310648,0.59443686,12.54728051,26.96856365,133,590,344159,847209,8,,,,,
8889,8,16,16,0.057092946,0.563025386,4.567550665,5.295968184,230,210,773029,996386,8,,,,,
8890,4,8,1024,0.331320013,0.658504401,6.071373793,14.63660246,128,138,700523,305286,2,,,,,
8891,2,16,1024,0.270090438,0.743002734,20.78704522,1.063607546,795,403,577420,135126,4,,,,,
8892,8,8,128,0.162133712,0.782836832,18.44857512,5.962942892,774,620,654314,82420,2,,,,,
8893,8,16,16,0.13579426,0.132014939,9.592274836,9.733000629,159,309,296830,607089,4,,,,,
8894,8,4,512,0.186679952,0.066565643,3.47224853,5.514818766,322,52,154374,4593,6,,,,,
8895,4,16,128,0.294655968,0.47300161,11.95863754,8.528687807,757,688,730611,776705,4,,,,,
8896,2,16,256,0.337511428,0.288607446,3.903674014,11.35455829,273,552,482046,593749,8,,,,,
8897,4,16,512,0.394479944,0.107568913,7.81453142,19.90416267,43,574,11028,68419,4,,,,,
8898,8,16,256,0.031156878,0.431937298,2.779442274,6.501785113,621,800,104449,546227,6,,,,,
8899,2,2,16,0.296515848,0.499708454,2.455609457,20.31267675,562,894,208215,307870,8,,,,,
8900,4,16,64,0.083563763,0.874122914,1.226676621,7.666628874,318,782,376960,398644,4,,,,,
8901,2,4,512,0.301223228,0.346660889,6.830751974,28.18196134,768,121,172180,513781,4,,,,,
8902,2,2,32,0.256461065,0.207800712,14.0010478,14.28990806,639,719,61818,251220,4,,,,,
8903,8,8,256,0.353322586,0.744684614,13.38295314,8.400119194,775,126,647342,424934,2,,,,,
8904,4,8,128,0.129762602,0.218163956,5.367595952,11.35620633,254,299,124252,266562,2,,,,,
8905,4,16,256,0.095196784,0.826426876,12.20027049,20.38060227,858,598,412509,356882,6,,,,,
8906,8,8,64,0.105759009,0.225833386,10.88371589,27.84822824,282,481,387448,401994,4,,,,,
8907,4,4,16,0.367405234,0.84753996,1.609787529,16.32584362,777,1042,15466,686857,4,,,,,
8908,2,16,512,0.048860829,0.198046173,16.2599898,21.73023243,515,390,723620,403953,4,,,,,
8909,2,16,64,0.130224304,0.435460023,3.488768939,12.67814639,298,646,797814,494118,8,,,,,
8910,2,2,512,0.256627205,0.48277212,6.391336636,19.02960391,448,245,10448,94386,8,,,,,
8911,2,4,16,0.233869259,0.040867723,20.53360617,1.645767571,547,1044,545044,911815,2,,,,,
8912,4,2,1024,0.148266305,0.649242951,10.64255621,22.90623389,470,555,118086,7432,4,,,,,
8913,4,8,32,0.112188995,0.73942638,12.18411616,23.79452714,602,872,470220,540275,6,,,,,
8914,8,8,64,0.261773514,0.379908183,18.65907464,23.56768215,894,721,418232,196813,6,,,,,
8915,4,8,64,0.031951785,0.068879863,12.37376249,1.526662803,130,342,281158,944088,4,,,,,
8916,2,8,128,0.236096932,0.528627941,6.491172001,5.715536475,267,783,680369,114973,2,,,,,
8917,8,2,256,0.16745147,0.165277045,17.20611993,26.19233168,667,126,314805,708124,6,,,,,
8918,4,16,64,0.209715047,0.539783059,5.188336943,11.69670351,233,38,221754,1454,4,,,,,
8919,4,2,64,0.379542303,0.045194682,17.87954195,26.84066168,272,727,315218,889003,6,,,,,
8920,2,8,256,0.234269979,0.716568741,10.65196683,22.55210201,566,632,409335,1507,2,,,,,
8921,4,8,128,0.33423092,0.0599324,6.956914357,29.10451455,828,302,609749,793363,8,,,,,
8922,4,8,1024,0.15913984,0.496167839,3.164294526,20.09348657,644,95,584033,678599,6,,,,,
8923,8,8,1024,0.199718469,0.049430922,2.504120973,23.34319967,677,265,156493,465928,4,,,,,
8924,2,8,512,0.282741336,0.462106719,11.39172293,26.39409226,391,528,545497,369936,4,,,,,
8925,8,4,64,0.353651781,0.624135778,9.319221254,16.46052596,380,675,670786,83904,6,,,,,
8926,8,4,1024,0.180167154,0.808907081,20.35902267,26.46173636,812,926,565828,999360,4,,,,,
8927,4,4,64,0.337714648,0.530693082,9.506062112,18.01325124,736,242,793678,504720,2,,,,,
8928,2,16,64,0.328105337,0.718110575,16.62417436,26.40383434,45,395,507520,668086,4,,,,,
8929,4,8,256,0.211544784,0.215155558,9.899571802,12.05452109,150,351,57929,561017,8,,,,,
8930,2,2,1024,0.31755308,0.422861456,10.92269697,24.16296888,395,806,613834,21189,2,,,,,
8931,2,4,256,0.332390938,0.282200497,20.4643987,17.81667207,814,121,40492,436764,8,,,,,
8932,4,16,256,0.016835259,0.49080656,7.313609134,25.3026172,373,680,182736,292970,2,,,,,
8933,8,4,1024,0.167452291,0.109539916,10.61721526,14.55059166,553,314,516880,58626,6,,,,,
8934,4,8,128,0.259839885,0.753773934,12.05532243,28.54476325,283,474,723162,186168,6,,,,,
8935,8,16,16,0.321934838,0.384637918,7.984980669,13.84390619,222,706,186265,521199,8,,,,,
8936,8,8,32,0.201897908,0.228613504,10.1279353,16.17562811,532,706,344990,645838,6,,,,,
8937,2,16,256,0.132437155,0.249856851,10.07913824,16.01548874,243,302,709629,99238,2,,,,,
8938,2,2,16,0.04975455,0.068674468,3.828307276,26.93270507,710,761,797568,980197,4,,,,,
8939,4,4,256,0.387194688,0.527439947,7.575856184,29.74503609,31,266,290947,675295,4,,,,,
8940,2,2,256,0.066725666,0.653738897,19.60834931,2.814113933,621,397,709101,417532,8,,,,,
8941,4,16,64,0.158026644,0.462541932,11.50621513,20.60229139,57,658,138057,683556,4,,,,,
8942,8,4,256,0.156471238,0.702155599,7.672701302,24.47421329,404,186,418580,749613,2,,,,,
8943,8,16,32,0.36536412,0.300257595,7.905553537,28.08849276,750,66,583999,47357,2,,,,,
8944,2,2,128,0.060820347,0.243589991,21.07918644,26.44891495,699,294,817295,671330,4,,,,,
8945,2,8,32,0.388580785,0.544708349,2.397081167,19.71028687,507,311,169427,307636,6,,,,,
8946,2,16,512,0.181639322,0.226249913,5.220227004,4.564956834,152,847,26709,834656,2,,,,,
8947,8,4,32,0.240841608,0.481740082,10.12901564,12.59675798,203,795,460557,763047,4,,,,,
8948,8,8,1024,0.115269051,0.435891421,1.234699389,3.639682145,672,689,675190,94154,8,,,,,
8949,8,8,32,0.240221848,0.385536544,5.363700223,8.957865216,444,174,283716,530059,8,,,,,
8950,8,2,16,0.300681707,0.047945843,3.520688776,2.104490241,69,290,804805,562344,6,,,,,
8951,2,2,512,0.377742097,0.409377952,7.933979601,6.656678766,213,399,377671,593207,8,,,,,
8952,4,16,16,0.159537261,0.672170582,15.10620881,12.77708284,216,828,417738,623079,4,,,,,
8953,8,8,32,0.261154437,0.80722079,12.51410086,3.993331666,417,768,354510,320771,2,,,,,
8954,2,4,512,0.052162566,0.596752838,2.880241761,2.589417459,165,468,83172,803534,8,,,,,
8955,2,8,512,0.140073316,0.784340935,13.6586199,23.83605042,776,954,759988,601648,4,,,,,
8956,4,8,128,0.118315335,0.706905192,18.54413406,1.423105956,115,230,163658,717363,8,,,,,
8957,2,8,128,0.151319393,0.879711568,12.72209152,19.06627212,409,980,779425,165670,8,,,,,
8958,8,16,64,0.259798445,0.636955499,21.51870076,18.45313811,599,424,792016,404872,8,,,,,
8959,4,4,32,0.218519149,0.582340906,16.45487971,15.27802128,285,59,561138,992043,2,,,,,
8960,8,16,128,0.108864131,0.261955907,17.70095514,13.47527236,671,584,551487,277146,4,,,,,
8961,8,16,512,0.305891792,0.437624544,18.81348474,28.99156642,269,516,430574,394268,6,,,,,
8962,8,4,256,0.211996141,0.417676424,2.349817331,17.6753317,297,724,8987,493409,2,,,,,
8963,8,2,64,0.088877971,0.584903935,8.015727922,14.7313994,814,638,813268,140948,6,,,,,
8964,4,16,256,0.164506585,0.699755213,21.27866582,30.26191516,607,951,134435,366250,6,,,,,
8965,4,4,1024,0.016623983,0.490112688,8.738220151,12.59150174,578,32,327443,891333,8,,,,,
8966,2,8,128,0.373229788,0.537051998,17.39355518,7.358614524,215,223,240306,457914,4,,,,,
8967,4,16,128,0.049643339,0.691619336,12.92023906,7.336636521,527,663,623919,773603,8,,,,,
8968,2,4,256,0.047502721,0.333337687,1.838108193,14.46328158,446,477,637152,973599,8,,,,,
8969,4,2,16,0.172060505,0.880568902,21.33008389,1.057305757,169,464,275306,593514,2,,,,,
8970,8,16,256,0.136198564,0.133997741,7.112733989,29.51622567,907,661,711522,881814,4,,,,,
8971,2,2,1024,0.102309609,0.747127519,14.31105619,5.855818441,228,195,717782,956278,8,,,,,
8972,2,8,64,0.080467888,0.390175362,6.417516367,23.32110736,870,658,762812,741461,8,,,,,
8973,8,8,128,0.191315396,0.850635157,12.44303506,15.3893323,673,863,136304,910668,4,,,,,
8974,8,16,64,0.347499585,0.885660643,13.92190588,11.38443189,711,503,558833,364121,6,,,,,
8975,2,4,128,0.069309559,0.884113289,10.0876903,3.732227452,875,686,181820,307645,2,,,,,
8976,4,2,256,0.051605718,0.689282407,5.903501008,9.379545255,811,708,306474,110159,4,,,,,
8977,2,8,128,0.143626599,0.692808355,18.33516302,20.25584173,352,576,655106,255904,2,,,,,
8978,8,16,16,0.268671611,0.234867632,20.89061474,1.987475892,565,172,472965,292621,4,,,,,
8979,4,4,512,0.022520177,0.877886564,13.3963913,1.731709968,434,747,224923,383583,4,,,,,
8980,4,2,128,0.084653779,0.376928199,6.118057255,17.19217472,261,81,100255,112317,2,,,,,
8981,4,16,1024,0.178443309,0.488162635,16.15186397,13.19438055,880,494,506093,12703,6,,,,,
8982,2,4,512,0.154998846,0.556572319,6.708559145,14.36488383,266,770,434846,388553,4,,,,,
8983,2,8,1024,0.088701127,0.527709759,1.940254696,14.18411547,910,323,73145,171443,8,,,,,
8984,8,16,128,0.316336233,0.116655783,3.17682306,9.013606002,371,876,741135,772488,4,,,,,
8985,2,4,32,0.032382212,0.312154951,18.12139579,20.26988164,767,754,535127,839601,6,,,,,
8986,4,8,512,0.195339861,0.646271719,10.14766856,3.17936016,329,553,552990,266646,2,,,,,
8987,4,2,1024,0.2739483,0.648495873,20.81199228,7.287208527,668,186,92944,865509,8,,,,,
8988,2,2,512,0.067172733,0.330731405,11.29381054,18.56625217,522,819,550245,656009,4,,,,,
8989,8,8,128,0.061189461,0.378987048,18.16086015,12.91805405,844,841,669640,362327,4,,,,,
8990,2,4,128,0.249441912,0.787043052,10.98372817,24.25670387,84,569,114990,234159,6,,,,,
8991,4,4,128,0.233359687,0.263403016,12.4792651,10.63639594,479,802,359295,876385,6,,,,,
8992,8,8,128,0.139087925,0.865808919,7.967337944,12.08458873,634,1036,381179,775060,2,,,,,
8993,8,4,16,0.376904521,0.062530364,14.92294264,9.490487832,854,614,112861,375813,6,,,,,
8994,8,8,512,0.397216757,0.575401191,7.082167602,18.89634415,501,851,14653,740396,8,,,,,
8995,4,16,128,0.080917514,0.336918056,17.10502454,20.09055795,577,420,261691,589556,8,,,,,
8996,4,2,128,0.125723324,0.688270427,16.58741739,12.70011835,303,838,552929,46838,8,,,,,
8997,4,2,16,0.336219683,0.345415709,7.688423837,16.63120584,132,318,243195,225331,2,,,,,
8998,4,8,32,0.346403943,0.519453139,1.589348985,5.216887614,580,950,167993,53900,4,,,,,
8999,8,16,512,0.093428529,0.850196143,18.47194642,28.52404158,799,637,313825,149298,2,,,,,
9000,8,8,256,0.102220434,0.084883265,17.07645609,5.823746847,690,556,348198,417734,4,,,,,
9001,2,16,32,0.178657148,0.133653699,10.63619754,2.294447822,267,245,456707,227873,2,,,,,
9002,8,4,16,0.230972578,0.748467147,4.999754334,14.08549781,99,966,628694,598229,8,,,,,
9003,2,8,128,0.299259061,0.136543956,1.763563907,10.86112106,703,115,654770,299040,8,,,,,
9004,4,4,64,0.221888028,0.807266711,5.592538532,1.926914567,847,585,776159,933253,2,,,,,
9005,4,2,256,0.259569334,0.707490713,11.83470578,6.876559406,567,957,707378,453644,4,,,,,
9006,4,2,512,0.38095719,0.140509002,10.27726386,24.04153462,127,1015,732153,297204,6,,,,,
9007,8,16,32,0.337808554,0.589732766,1.750090478,8.752565623,762,850,49143,566011,6,,,,,
9008,2,16,1024,0.329835926,0.054681992,5.254106006,27.05458362,862,1048,703507,247023,6,,,,,
9009,2,16,32,0.178767087,0.201172576,21.35720258,6.750369063,172,636,90766,387062,8,,,,,
9010,4,8,16,0.105144374,0.588266627,11.34577424,5.280779986,667,597,128147,768979,6,,,,,
9011,2,4,128,0.278016887,0.745500292,20.14726695,8.622103162,389,190,263817,981534,6,,,,,
9012,8,8,32,0.390802474,0.526944687,9.998453517,8.749797297,479,538,225355,638464,6,,,,,
9013,2,8,16,0.328038753,0.139930177,14.63731225,4.184516259,587,399,73164,451709,8,,,,,
9014,2,4,64,0.090844989,0.203385144,16.4571109,8.199510285,521,889,510466,597140,8,,,,,
9015,4,4,64,0.292045056,0.289041218,5.86885515,26.14015425,327,844,210567,111324,8,,,,,
9016,8,16,512,0.272615724,0.424546071,2.390075439,29.54987426,191,509,490549,398450,6,,,,,
9017,4,8,1024,0.079346346,0.273680244,4.3606063,26.50342762,459,794,753458,784082,8,,,,,
9018,2,4,512,0.125283064,0.764152707,14.68076136,29.91411551,155,766,455557,63360,8,,,,,
9019,2,16,1024,0.08366263,0.814244199,4.10902376,16.60251037,779,857,478068,836067,2,,,,,
9020,8,16,16,0.085359828,0.118922621,7.643651827,3.449065974,594,549,655875,8069,6,,,,,
9021,8,2,256,0.080549692,0.273291069,18.09833821,1.280797577,735,606,663247,157147,4,,,,,
9022,2,16,128,0.290950091,0.595172626,5.286399758,6.534766568,458,437,530198,614280,4,,,,,
9023,2,8,256,0.199515817,0.528826435,4.962386326,4.86611007,210,123,133715,921972,6,,,,,
9024,4,4,128,0.092515677,0.670831963,17.69548615,1.900817362,94,322,222659,731231,8,,,,,
9025,4,4,512,0.253539711,0.510354034,7.266672743,6.005612486,340,37,675095,919068,8,,,,,
9026,2,4,512,0.039963792,0.392983463,11.75180069,15.60101529,300,292,356048,452392,6,,,,,
9027,8,16,64,0.218645713,0.384268151,9.551583259,21.26470424,37,573,579253,319061,2,,,,,
9028,8,2,512,0.051802368,0.226394847,9.029410971,12.63210326,80,553,133496,107039,6,,,,,
9029,2,8,512,0.039259776,0.812765183,20.05242832,8.751936449,583,825,337466,798102,8,,,,,
9030,8,16,128,0.06517095,0.884179665,5.052992994,24.59697877,730,497,126802,174667,8,,,,,
9031,2,16,64,0.047028385,0.471970383,18.78803229,28.31616967,849,967,290868,454644,6,,,,,
9032,8,8,128,0.146716776,0.033725964,17.6347779,26.83091623,148,205,502088,460441,8,,,,,
9033,2,8,128,0.093228859,0.726106372,11.99707377,8.253733439,388,626,495995,333000,2,,,,,
9034,4,16,16,0.254868284,0.370670436,14.33572743,5.206889116,84,76,62636,66614,2,,,,,
9035,2,4,16,0.096908702,0.144087503,3.826638721,28.24523888,588,701,391207,456121,8,,,,,
9036,2,8,1024,0.236544412,0.450523114,18.18191635,4.986273684,413,608,60642,883777,8,,,,,
9037,2,2,128,0.151249067,0.69755593,13.13830018,3.422982811,730,601,602531,170099,4,,,,,
9038,2,8,32,0.23239832,0.61389252,8.111312635,28.12292868,179,80,561392,290217,2,,,,,
9039,2,8,256,0.018691425,0.582930193,18.64426906,5.750711073,667,517,30609,816536,6,,,,,
9040,4,2,128,0.119027437,0.588427112,8.002669635,9.789413363,222,846,691405,791597,6,,,,,
9041,8,8,1024,0.337261519,0.81822014,4.313647011,9.876624344,900,96,40365,498133,6,,,,,
9042,8,2,1024,0.163938914,0.251783702,7.13436707,15.47125832,221,787,250108,617902,4,,,,,
9043,8,2,256,0.150288548,0.899471798,2.828555016,28.1992658,867,760,227150,587447,8,,,,,
9044,8,4,1024,0.286136384,0.652162619,1.057894428,3.390897422,408,203,452000,149327,2,,,,,
9045,2,16,128,0.026967091,0.711597163,21.32651603,3.569091484,411,286,280395,645850,6,,,,,
9046,2,16,64,0.241439153,0.607977532,5.873285725,14.32054665,762,448,683024,229069,8,,,,,
9047,8,8,64,0.097246044,0.743954254,17.23023597,1.552116626,719,573,160998,951632,2,,,,,
9048,2,2,256,0.188464313,0.657560868,18.55296533,15.01405636,98,187,92977,629505,8,,,,,
9049,8,8,64,0.29694877,0.06882325,13.9213708,9.95961651,600,714,251605,362733,2,,,,,
9050,2,16,128,0.37324903,0.123228336,9.04773325,21.12510109,51,233,211478,311400,6,,,,,
9051,2,4,128,0.126769955,0.786812002,5.763369476,17.0002894,547,427,4743,308771,2,,,,,
9052,2,8,128,0.05350844,0.629657475,14.66420208,8.429615553,823,382,49941,257820,2,,,,,
9053,2,16,16,0.380284426,0.621340935,9.855151355,25.26999224,411,625,504645,676567,2,,,,,
9054,2,8,256,0.244909115,0.225671891,13.82058047,20.1651841,741,1037,581980,138412,4,,,,,
9055,8,16,16,0.057978619,0.060099874,20.75331029,4.18294581,521,131,813926,311641,2,,,,,
9056,2,16,512,0.290801072,0.468249067,17.67768423,14.50745583,837,817,273965,838969,8,,,,,
